hhid,LON_DD_MOD,LAT_DD_MOD,mean,mean_1,mean_2,mean_3
"10001",7.531535601630000,5.535455944330000,1.30354173247879,0.999023313553125,0.96187073677593,22.1800198205346
"10002",7.531535601630000,5.535455944330000,1.30354173247879,0.999023313553125,0.96187073677593,22.1800198205346
"10003",7.531535601630000,5.535455944330000,1.30354173247879,0.999023313553125,0.96187073677593,22.1800198205346
"10004",7.531535601630000,5.535455944330000,1.30354173247879,0.999023313553125,0.96187073677593,22.1800198205346
"10005",7.531535601630000,5.535455944330000,1.30354173247879,0.999023313553125,0.96187073677593,22.1800198205346
"10006",7.531535601630000,5.535455944330000,1.30354173247879,0.999023313553125,0.96187073677593,22.1800198205346
"10008",7.531535601630000,5.535455944330000,1.30354173247879,0.999023313553125,0.96187073677593,22.1800198205346
"10009",7.569493837890000,5.465409089660000,1.05981720522659,0.983685205874249,0.640020730611981,5.05458252608879
"10010",7.531535601630000,5.535455944330000,1.30354173247879,0.999023313553125,0.96187073677593,22.1800198205346
"10011",7.611029751000000,5.555554067810000,0.989344574691793,0.901713273178432,0.490176150466104,4.23819476100826
"10012",7.611029751000000,5.555554067810000,0.989344574691793,0.901713273178432,0.490176150466104,4.23819476100826
"10013",7.611029751000000,5.555554067810000,0.989344574691793,0.901713273178432,0.490176150466104,4.23819476100826
"10014",7.611029751000000,5.555554067810000,0.989344574691793,0.901713273178432,0.490176150466104,4.23819476100826
"10015",7.611029751000000,5.555554067810000,0.989344574691793,0.901713273178432,0.490176150466104,4.23819476100826
"10016",7.611029751000000,5.555554067810000,0.989344574691793,0.901713273178432,0.490176150466104,4.23819476100826
"10017",7.611029751000000,5.555554067810000,0.989344574691793,0.901713273178432,0.490176150466104,4.23819476100826
"10018",7.611029751000000,5.555554067810000,0.989344574691793,0.901713273178432,0.490176150466104,4.23819476100826
"10019",7.611029751000000,5.555554067810000,0.989344574691793,0.901713273178432,0.490176150466104,4.23819476100826
"10021",7.401889167190000,5.350865686050000,1.04621318369298,0.953831495958643,0.511039540171623,2.5184872629834
"10022",7.401889167190000,5.350865686050000,1.04621318369298,0.953831495958643,0.511039540171623,2.5184872629834
"10023",7.401889167190000,5.350865686050000,1.04621318369298,0.953831495958643,0.511039540171623,2.5184872629834
"10024",7.401889167190000,5.350865686050000,1.04621318369298,0.953831495958643,0.511039540171623,2.5184872629834
"10025",7.401889167190000,5.350865686050000,1.04621318369298,0.953831495958643,0.511039540171623,2.5184872629834
"10027",7.401889167190000,5.350865686050000,1.04621318369298,0.953831495958643,0.511039540171623,2.5184872629834
"10028",7.401889167190000,5.350865686050000,1.04621318369298,0.953831495958643,0.511039540171623,2.5184872629834
"10029",7.401889167190000,5.350865686050000,1.04621318369298,0.953831495958643,0.511039540171623,2.5184872629834
"10030",7.401889167190000,5.350865686050000,1.04621318369298,0.953831495958643,0.511039540171623,2.5184872629834
"10031",7.374716028510000,5.142032547370000,1.72523101946203,0.999999594851431,0.989763116308115,34.2952652357508
"10032",7.374716028510000,5.142032547370000,1.72523101946203,0.999999594851431,0.989763116308115,34.2952652357508
"10033",7.374716028510000,5.142032547370000,1.72523101946203,0.999999594851431,0.989763116308115,34.2952652357508
"10034",7.374716028510000,5.142032547370000,1.72523101946203,0.999999594851431,0.989763116308115,34.2952652357508
"10035",7.374716028510000,5.142032547370000,1.72523101946203,0.999999594851431,0.989763116308115,34.2952652357508
"10036",7.374716028510000,5.142032547370000,1.72523101946203,0.999999594851431,0.989763116308115,34.2952652357508
"10037",7.374716028510000,5.142032547370000,1.72523101946203,0.999999594851431,0.989763116308115,34.2952652357508
"10038",7.374716028510000,5.142032547370000,1.72523101946203,0.999999594851431,0.989763116308115,34.2952652357508
"10039",6.906872771100000,6.116370201510000,1.2370257436252,0.988288498295505,0.838411889958109,6.7035195823582
"10040",7.374716028510000,5.142032547370000,1.72523101946203,0.999999594851431,0.989763116308115,34.2952652357508
"10041",7.374596258600000,5.114217659240000,1.88626657823989,1,0.995632644016566,35.0874370006505
"10042",3.341951353180000,6.544336417020000,2.75078468322754,1,1,97.1026931912439
"10043",7.374596258600000,5.114217659240000,1.88626657823989,1,0.995632644016566,35.0874370006505
"10044",7.374596258600000,5.114217659240000,1.88626657823989,1,0.995632644016566,35.0874370006505
"10045",7.374596258600000,5.114217659240000,1.88626657823989,1,0.995632644016566,35.0874370006505
"10046",7.374596258600000,5.114217659240000,1.88626657823989,1,0.995632644016566,35.0874370006505
"10047",7.374596258600000,5.114217659240000,1.88626657823989,1,0.995632644016566,35.0874370006505
"10048",7.374596258600000,5.114217659240000,1.88626657823989,1,0.995632644016566,35.0874370006505
"10049",7.374596258600000,5.114217659240000,1.88626657823989,1,0.995632644016566,35.0874370006505
"10050",7.374596258600000,5.114217659240000,1.88626657823989,1,0.995632644016566,35.0874370006505
"10051",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10052",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10053",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10054",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10055",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10056",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10057",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10058",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10059",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10060",7.366207703770000,5.090373333320000,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
"10061",7.433434646100000,5.315248340740000,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
"10062",7.433434646100000,5.315248340740000,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
"10063",7.433434646100000,5.315248340740000,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
"10064",7.433434646100000,5.315248340740000,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
"10065",7.396327549950000,5.116151859020000,1.69970967022927,0.99999999947286,0.989707185447851,31.0216571441974
"10066",7.433434646100000,5.315248340740000,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
"10067",7.433434646100000,5.315248340740000,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
"10068",7.433434646100000,5.315248340740000,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
"10069",7.433434646100000,5.315248340740000,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
"10070",7.433434646100000,5.315248340740000,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
"10071",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10072",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10073",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10074",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10075",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10076",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10077",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10078",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10079",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10080",7.422498457310000,5.918928325090000,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
"10081",7.776873136300000,5.771211664690000,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
"10082",7.776873136300000,5.771211664690000,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
"10083",7.776873136300000,5.771211664690000,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
"10084",7.776873136300000,5.771211664690000,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
"10085",7.776873136300000,5.771211664690000,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
"10086",7.776873136300000,5.771211664690000,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
"10087",7.776873136300000,5.771211664690000,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
"10088",7.776873136300000,5.771211664690000,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
"10089",7.776873136300000,5.771211664690000,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
"10091",7.527887043700000,5.385202980070000,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
"10092",7.527887043700000,5.385202980070000,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
"10093",7.578037278980000,5.289804492050000,0.974550254642963,0.493014847929837,0.212117274805554,0.705281695102372
"10094",7.527887043700000,5.385202980070000,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
"10096",7.527887043700000,5.385202980070000,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
"10097",7.527887043700000,5.385202980070000,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
"10098",7.527887043700000,5.385202980070000,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
"10099",7.527887043700000,5.385202980070000,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
"10100",7.527887043700000,5.385202980070000,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
"10102",7.519499328170000,5.698614670330000,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
"10103",7.519499328170000,5.698614670330000,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
"10104",7.519499328170000,5.698614670330000,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
"10105",7.519499328170000,5.698614670330000,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
"10106",7.519499328170000,5.698614670330000,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
"10107",7.519499328170000,5.698614670330000,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
"10108",7.519499328170000,5.698614670330000,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
"10109",7.519499328170000,5.698614670330000,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
"10110",7.519499328170000,5.698614670330000,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
"20001",11.826950653800001,9.681995921630000,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
"20002",11.826950653800001,9.681995921630000,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
"20003",11.092023325800000,8.823488666339999,0.943606316233459,0.162893568158342,0.097557549948337,0.203706340379097
"20004",11.826950653800001,9.681995921630000,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
"20005",11.826950653800001,9.681995921630000,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
"20006",11.826950653800001,9.681995921630000,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
"20007",11.826950653800001,9.681995921630000,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
"20008",11.826950653800001,9.681995921630000,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
"20009",11.826950653800001,9.681995921630000,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
"20010",11.826950653800001,9.681995921630000,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
"20011",11.788027888600000,8.970092796450000,0.974431103484094,0.575210948285442,0.335866624400822,6.37990741683446
"20012",12.173163731700001,9.356681193889999,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
"20013",12.173163731700001,9.356681193889999,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
"20014",12.173163731700001,9.356681193889999,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
"20015",12.173163731700001,9.356681193889999,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
"20016",12.173163731700001,9.356681193889999,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
"20017",12.173163731700001,9.356681193889999,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
"20018",12.173163731700001,9.356681193889999,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
"20019",12.173163731700001,9.356681193889999,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
"20020",12.173163731700001,9.356681193889999,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
"20021",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20022",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20023",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20024",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20025",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20026",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20027",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20028",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20029",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20030",11.781967542300000,9.332878810090000,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
"20031",11.739420499400000,9.486182930969999,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
"20032",11.739420499400000,9.486182930969999,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
"20033",11.739420499400000,9.486182930969999,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
"20034",11.739420499400000,9.486182930969999,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
"20035",11.739420499400000,9.486182930969999,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
"20036",11.739420499400000,9.486182930969999,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
"20037",11.739420499400000,9.486182930969999,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
"20038",11.739420499400000,9.486182930969999,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
"20040",11.739420499400000,9.486182930969999,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
"20041",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20042",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20043",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20044",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20045",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20046",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20047",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20048",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20049",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20050",12.044433699900001,8.302669632370000,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
"20051",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20052",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20053",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20054",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20055",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20056",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20057",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20058",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20059",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20060",12.154314063599999,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
"20061",13.441746620800000,10.702117034400001,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
"20062",13.441746620800000,10.702117034400001,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
"20063",13.441746620800000,10.702117034400001,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
"20064",13.441746620800000,10.702117034400001,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
"20065",13.441746620800000,10.702117034400001,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
"20066",13.441746620800000,10.702117034400001,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
"20067",3.326959388470000,6.450732351550000,2.58398372079484,1,1,104.439365283513
"20068",13.441746620800000,10.702117034400001,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
"20069",13.441746620800000,10.702117034400001,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
"20070",13.441746620800000,10.702117034400001,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
"20071",13.307730486400001,10.271071747400001,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
"20072",13.307730486400001,10.271071747400001,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
"20073",13.307730486400001,10.271071747400001,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
"20074",13.307730486400001,10.271071747400001,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
"20075",13.307730486400001,10.271071747400001,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
"20076",13.307730486400001,10.271071747400001,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
"20077",13.307730486400001,10.271071747400001,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
"20078",13.307730486400001,10.271071747400001,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
"20080",13.307730486400001,10.271071747400001,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
"20081",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20082",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20083",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20084",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20085",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20086",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20087",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20088",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20089",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20090",13.238610261400000,10.268673921800000,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
"20091",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20092",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20093",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20094",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20095",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20096",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20097",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20098",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20099",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20100",12.887046661899999,10.283290804300000,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
"20101",12.456067638300000,10.194151602500000,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
"20102",12.456067638300000,10.194151602500000,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
"20103",12.456067638300000,10.194151602500000,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
"20104",12.456067638300000,10.194151602500000,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
"20105",12.456067638300000,10.194151602500000,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
"20106",12.456067638300000,10.194151602500000,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
