,hhid,LON_DD_MOD,LAT_DD_MOD,rade9_aggregated_mean,lightscore_aggregated_mean,prplit_aggregated_mean,zscore_aggregated_mean
54,10058,7.36620770377,5.09037333332,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
55,10059,7.36620770377,5.09037333332,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
56,10060,7.36620770377,5.09037333332,1.76999292419132,0.999990795138452,0.991659252270315,32.3369833458649
57,10061,7.4334346461,5.31524834074,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
58,10062,7.4334346461,5.31524834074,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
59,10063,7.4334346461,5.31524834074,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
60,10064,7.4334346461,5.31524834074,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
61,10065,7.39632754995,5.11615185902,1.69970967022927,0.99999999947286,0.989707185447851,31.0216571441974
62,10066,7.4334346461,5.31524834074,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
63,10067,7.4334346461,5.31524834074,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
64,10068,7.4334346461,5.31524834074,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
65,10069,7.4334346461,5.31524834074,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
66,10070,7.4334346461,5.31524834074,1.04839341522573,0.957706642780171,0.52178638632079,2.46823030945314
67,10071,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
68,10072,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
69,10073,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
70,10074,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
71,10075,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
72,10076,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
73,10077,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
74,10078,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
75,10079,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
76,10080,7.42249845731,5.91892832509,0.986047537352798,0.601518587360015,0.267878960756155,1.00423936713659
77,10081,7.7768731363,5.77121166469,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
78,10082,7.7768731363,5.77121166469,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
79,10083,7.7768731363,5.77121166469,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
80,10084,7.7768731363,5.77121166469,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
81,10085,7.7768731363,5.77121166469,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
82,10086,7.7768731363,5.77121166469,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
83,10087,7.7768731363,5.77121166469,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
84,10088,7.7768731363,5.77121166469,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
85,10089,7.7768731363,5.77121166469,0.9915194487052,0.847242751127924,0.448211073158384,3.56787764664569
86,10091,7.5278870437,5.38520298007,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
87,10092,7.5278870437,5.38520298007,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
88,10093,7.57803727898,5.28980449205,0.974550254642963,0.493014847929837,0.212117274805554,0.705281695102372
89,10094,7.5278870437,5.38520298007,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
90,10096,7.5278870437,5.38520298007,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
91,10097,7.5278870437,5.38520298007,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
92,10098,7.5278870437,5.38520298007,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
93,10099,7.5278870437,5.38520298007,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
94,10100,7.5278870437,5.38520298007,1.02717444412811,0.920295671513091,0.467565986995988,2.84983397643636
95,10102,7.51949932817,5.69861467033,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
96,10103,7.51949932817,5.69861467033,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
97,10104,7.51949932817,5.69861467033,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
98,10105,7.51949932817,5.69861467033,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
99,10106,7.51949932817,5.69861467033,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
100,10107,7.51949932817,5.69861467033,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
101,10108,7.51949932817,5.69861467033,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
102,10109,7.51949932817,5.69861467033,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
103,10110,7.51949932817,5.69861467033,1.02013088464737,0.951171184266592,0.53968600338596,4.37236962702308
104,20001,11.8269506538,9.68199592163,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
105,20002,11.8269506538,9.68199592163,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
106,20003,11.0920233258,8.82348866634,0.943606316233459,0.162893568158342,0.097557549948337,0.203706340379097
107,20004,11.8269506538,9.68199592163,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
108,20005,11.8269506538,9.68199592163,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
109,20006,11.8269506538,9.68199592163,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
110,20007,11.8269506538,9.68199592163,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
111,20008,11.8269506538,9.68199592163,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
112,20009,11.8269506538,9.68199592163,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
113,20010,11.8269506538,9.68199592163,0.977870705489544,0.733536659844376,0.508979385857989,4.42433136620831
114,20011,11.7880278886,8.97009279645,0.974431103484094,0.575210948285442,0.335866624400822,6.37990741683446
115,20012,12.1731637317,9.35668119389,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
116,20013,12.1731637317,9.35668119389,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
117,20014,12.1731637317,9.35668119389,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
118,20015,12.1731637317,9.35668119389,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
119,20016,12.1731637317,9.35668119389,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
120,20017,12.1731637317,9.35668119389,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
121,20018,12.1731637317,9.35668119389,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
122,20019,12.1731637317,9.35668119389,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
123,20020,12.1731637317,9.35668119389,0.948132587123562,0.165234740247783,0.112463158047453,0.709261174339986
124,20021,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
125,20022,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
126,20023,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
127,20024,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
128,20025,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
129,20026,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
130,20027,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
131,20028,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
132,20029,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
133,20030,11.7819675423,9.33287881009,0.937421582801186,0.108444169936291,0.072961591777447,0.099222770633025
134,20031,11.7394204994,9.48618293097,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
135,20032,11.7394204994,9.48618293097,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
136,20033,11.7394204994,9.48618293097,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
137,20034,11.7394204994,9.48618293097,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
138,20035,11.7394204994,9.48618293097,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
139,20036,11.7394204994,9.48618293097,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
140,20037,11.7394204994,9.48618293097,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
141,20038,11.7394204994,9.48618293097,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
142,20040,11.7394204994,9.48618293097,0.931435894706975,0.035851971171212,0.054734559167273,-0.014133743227669
143,20041,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
144,20042,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
145,20043,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
146,20044,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
147,20045,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
148,20046,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
149,20047,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
150,20048,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
151,20049,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
152,20050,12.0444336999,8.30266963237,0.944818948665609,0.071275959828136,0.072710103666512,0.06536784827925
153,20051,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
154,20052,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
155,20053,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
156,20054,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
157,20055,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
158,20056,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
159,20057,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
160,20058,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
161,20059,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
162,20060,12.1543140636,8.959370977960003,0.941741620527731,0.052321191660596,0.067132550375635,0.047435303769784
163,20061,13.4417466208,10.7021170344,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
164,20062,13.4417466208,10.7021170344,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
165,20063,13.4417466208,10.7021170344,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
166,20064,13.4417466208,10.7021170344,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
167,20065,13.4417466208,10.7021170344,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
168,20066,13.4417466208,10.7021170344,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
169,20067,3.32695938847,6.45073235155,2.58398372079484,1.0,1.0,104.439365283513
170,20068,13.4417466208,10.7021170344,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
171,20069,13.4417466208,10.7021170344,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
172,20070,13.4417466208,10.7021170344,0.942191097506865,0.018484450535269,0.057554428864396,-0.027175970872973
173,20071,13.3077304864,10.2710717474,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
174,20072,13.3077304864,10.2710717474,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
175,20073,13.3077304864,10.2710717474,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
176,20074,13.3077304864,10.2710717474,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
177,20075,13.3077304864,10.2710717474,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
178,20076,13.3077304864,10.2710717474,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
179,20077,13.3077304864,10.2710717474,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
180,20078,13.3077304864,10.2710717474,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
181,20080,13.3077304864,10.2710717474,0.967552954006451,0.738082663209777,0.277108248691514,2.93890247931041
182,20081,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
183,20082,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
184,20083,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
185,20084,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
186,20085,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
187,20086,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
188,20087,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
189,20088,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
190,20089,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
191,20090,13.2386102614,10.2686739218,0.968788909037476,0.715940772518966,0.252723548385994,2.81605192689464
192,20091,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
193,20092,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
194,20093,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
195,20094,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
196,20095,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
197,20096,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
198,20097,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
199,20098,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
200,20099,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
201,20100,12.8870466619,10.2832908043,0.936554886138213,0.031938545346809,0.041827638577887,-0.106310039628351
202,20101,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
203,20102,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
204,20103,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
205,20104,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
206,20105,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
207,20106,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
208,20107,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
209,20108,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
210,20109,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
211,20110,12.4560676383,10.1941516025,0.938515511163161,0.051245450942171,0.045742961099431,-0.054938017050469
212,20111,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
213,20112,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
214,20113,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
215,20114,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
216,20115,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
217,20116,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
218,20117,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
219,20118,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
220,20119,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
221,20120,12.6395843417,9.6929650288,0.933806017358252,0.010324448779883,0.04543859995719,-0.088393257618608
222,30001,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
223,30002,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
224,30003,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
225,30004,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
226,30005,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
227,30006,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
228,30007,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
229,30008,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
230,30009,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
231,30010,7.94962641359,5.01159047312,1.87229821347928,1.0,0.999602014703126,40.3564281565297
232,30011,7.91862324541,5.05646571817,1.7554440362298,0.999999999900236,0.997901931731569,40.4152251220083
233,30012,7.91862324541,5.05646571817,1.7554440362298,0.999999999900236,0.997901931731569,40.4152251220083
234,30013,7.91862324541,5.05646571817,1.7554440362298,0.999999999900236,0.997901931731569,40.4152251220083
235,30015,7.91862324541,5.05646571817,1.7554440362298,0.999999999900236,0.997901931731569,40.4152251220083
236,30016,7.91862324541,5.05646571817,1.7554440362298,0.999999999900236,0.997901931731569,40.4152251220083
237,30017,7.91862324541,5.05646571817,1.7554440362298,0.999999999900236,0.997901931731569,40.4152251220083
238,30018,7.91862324541,5.05646571817,1.7554440362298,0.999999999900236,0.997901931731569,40.4152251220083
239,30019,7.91862324541,5.05646571817,1.7554440362298,0.999999999900236,0.997901931731569,40.4152251220083
240,30020,7.91862324541,5.05646571817,1.7554440362298,0.999999999900236,0.997901931731569,40.4152251220083
241,30021,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
242,30022,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
243,30023,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
244,30024,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
245,30025,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
246,30026,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
247,30027,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
248,30028,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
249,30029,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
250,30030,7.91162660924,5.07826901425,1.50056559889694,0.99976809060377,0.987910763517283,38.0150552818645
251,30031,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
252,30032,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
253,30033,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
254,30034,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
255,30035,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
256,30036,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
257,30037,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
258,30038,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
259,30039,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
260,30040,7.96732908139,4.93447621662,1.15126420896347,0.995335906410271,0.762981617403992,5.92048086811687
261,30041,7.84994924205,4.86465103466,1.02934286444973,0.87483717263127,0.397024983664354,2.54227674409747
262,30042,7.84994924205,4.86465103466,1.02934286444973,0.87483717263127,0.397024983664354,2.54227674409747
263,30043,7.84994924205,4.86465103466,1.02934286444973,0.87483717263127,0.397024983664354,2.54227674409747
264,30044,7.84994924205,4.86465103466,1.02934286444973,0.87483717263127,0.397024983664354,2.54227674409747
265,30045,7.84994924205,4.86465103466,1.02934286444973,0.87483717263127,0.397024983664354,2.54227674409747
266,30046,7.84994924205,4.86465103466,1.02934286444973,0.87483717263127,0.397024983664354,2.54227674409747
267,30047,7.84994924205,4.86465103466,1.02934286444973,0.87483717263127,0.397024983664354,2.54227674409747
268,30048,7.84994924205,4.86465103466,1.02934286444973,0.87483717263127,0.397024983664354,2.54227674409747
269,30049,7.84994924205,4.86465103466,1.02934286444973,0.87483717263127,0.397024983664354,2.54227674409747
270,30050,5.64120150046,6.27637582461,1.98895678971265,1.0,0.999589105370864,44.8526921513079
271,30051,7.93659582805,4.7633914725,1.05624698787122,0.93421218889155,0.557260543771874,2.23596680563188
